epi_mcode,parid,loglik,rho,tau,beta1,beta2,beta3,beta4,beta5,beta6,nu,gamma,sigma,theta0,alpha,mu,delta,S_0,E_0,I_0,A_0,R_0,incid_0,pop_0
final,51,-2275.078934436694,0.7398130659170359,21.337539322810606,5.075836767871472,3.2240768198817826,4.166973426331483,2.299782742940019,5.159709007817733,2.4759437432211997,0.9602980104992382,3.5,4.999999999999999,0,0.0023972602739726024,4.287148804784646e-4,1.4331703604564272e-4,0.9531200881203802,1.8184006188737803e-5,2.3587743876900453e-5,0,0.04683814012955423,753,11658597
final,189,-2278.024621567592,0.8710811757903472,17.770355236706486,3.0383687114012954,4.781115883583837,1.600238538705291,4.7342086054790915,3.331591690841103,4.33725067824648,0.9629013061574629,3.5,4.999999999999999,0,0.0023972602739726024,4.287148804784646e-4,1.4331703604564272e-4,0.9581960820910245,1.3123283037135975e-5,1.6296887431737485e-5,0,0.04177449773850661,533,11658668
final,64,-2279.1042608834905,0.9753525049198266,10.00971709244205,6.984183479537217,3.022701597235032,5.3268405720917125,2.386668230942007,6.602746742794165,1.3752857376205556,0.9343367145261376,3.5,4.999999999999999,0,0.0023972602739726024,4.287148804784646e-4,1.4331703604564272e-4,0.9691867164646999,2.0241708297256348e-5,2.5902525024455156e-5,0,0.030767139301978386,854,11659095
final,90,-2288.2387581092094,1,4.933596094773698,8.460019299833485,1.9763215885635563,7.086003885420479,0.6626497419937672,8.761755635269932,1.2421236746359514,0.916898995468437,3.5,4.999999999999999,0,0.0023972602739726024,4.287148804784646e-4,1.4331703604564272e-4,0.9744830149789028,9.77757559352457e-6,1.2007548974503856e-5,0,0.025495199896529264,409,11659332
final,187,-2293.1976047026033,0.5415587621547666,5.221776412868728,0.20007260660340373,6.376897785583809,0.6964628977668372,4.791480789369924,1.4234208030240585,5.8430893722197,0.9952867966265901,3.5,4.999999999999999,0,0.0023972602739726024,4.287148804784646e-4,1.4331703604564272e-4,0.8977844463508947,0,0,0,0.10221555364910528,0,11658666
final,129,-2327.072915252787,0.9399952810982671,7.368630064295959,4.892093517801153,5.728781104471913,4.294795172740426,3.5009128136350003,5.918701069645694,3.8418327501589307,0.9179052165692313,3.5,4.999999999999999,0,0.0023972602739726024,4.287148804784646e-4,1.4331703604564272e-4,0.9702791249582065,1.423853107765266e-5,1.8184148123267254e-5,0,0.029688452362592654,586,11658506
final,232,-2334.0510717181287,0.8727156140314659,21.78603031305238,5.473297473902618,2.956115276840229,3.722388924993785,2.651975541132825,5.338638284005631,1.7225262106766537,0.9597308276157758,3.5,4.999999999999999,0,0.0023972602739726024,4.287148804784646e-4,1.4331703604564272e-4,0.9691561559240754,1.5096321824074841e-5,2.06716679522843e-5,0,0.030808076086148217,623,11658469
final,126,-2340.444897278401,0.19708488802090982,15.178922652905019,8.462605686693152,6.697080742746381,5.395462670097621,6.26442696220228,7.561986766726658,5.777043110534435,0.9110913337561724,3.5,4.999999999999999,0,0.0023972602739726024,4.287148804784646e-4,1.4331703604564272e-4,0.815574236601512,6.887315794321935e-5,8.602712007104484e-5,0,0.1842708631204738,2763,11659114
final,82,-2340.8303128769885,0.906022309362819,16.883954149365312,3.303259396798459,3.4510661279580477,1.938486622926925,3.593622858206167,3.0761143155252793,2.7225586908604074,0.9975383099635341,3.5,4.999999999999999,0,0.0023972602739726024,4.287148804784646e-4,1.4331703604564272e-4,0.9181726014590026,0,0,0,0.08182739854099741,0,11658650
final,89,-2348.8105232066832,1,9.042052926263656,2.4998595895764275,4.1811883544796284,1.435350747771832,4.655365307894625,1.6882816075352753,4.201248482493813,0.9960566918870086,3.5,4.999999999999999,0,0.0023972602739726024,4.287148804784646e-4,1.4331703604564272e-4,0.9008465198029917,0,0,0,0.09915348019700831,0,11658794
final,283,-2364.469342076157,0.9927771416706888,8.736505757199081,6.752282467456565,2.3987183175286964,5.051594250195518,2.2353659346713255,5.89483717454972,1.6146613626311899,0.9417522772418944,3.5,4.999999999999999,0,0.0023972602739726024,4.287148804784646e-4,1.4331703604564272e-4,0.976522508693874,1.4152419326063507e-5,1.7754853336334218e-5,0,0.02344558403346353,565,11658784
final,252,-2366.5673174790554,0.9321803237898699,7.26797292709421,5.255713987718166,4.310391296303367,4.3261642827516615,4.16149227817688,4.360511177287217,4.163087267630148,0.9268863744978826,3.5,4.999999999999999,0,0.0023972602739726024,4.287148804784646e-4,1.4331703604564272e-4,0.9743181578994995,2.075681580496004e-5,2.813320489267311e-5,0,0.025632952079802873,900,11658821
final,16,-2368.884914222346,0.8008742245738498,12.722135778259242,7.225801521445823,1.687576533062852,5.76316686532855,0.9448176575322489,6.807588536680378,0.06548747223662023,0.9570876940363741,3.5,4.999999999999999,0,0.0023972602739726024,4.287148804784646e-4,1.4331703604564272e-4,0.9616335824775737,1.8698254938183397e-5,2.7446979725773793e-5,0,0.03832027228776236,896,11658842
final,121,-2382.3496372237,0.6668426050150458,15.54522240786584,6.290861871491296,2.1473200755490884,4.916003511011968,1.7437900521955483,5.497595992554145,1.0412353922147164,0.9666813988230857,3.5,4.999999999999999,0,0.0023972602739726024,4.287148804784646e-4,1.4331703604564272e-4,0.946141815302293,2.8905978202319204e-5,3.96277802061468e-5,0,0.05378965093929855,1267,11658488
final,265,-2390.459685400395,0.9844488804946574,17.23907755251268,6.0800493454151745,2.0458910814808555,5.203979915466838,1.838570874720724,5.343806615679055,2.0048178642583445,0.9549631491883592,3.5,4.999999999999999,0,0.0023972602739726024,4.287148804784646e-4,1.4331703604564272e-4,0.9690396092944472,1.7497658187192864e-5,2.221516407099486e-5,0,0.030920677883294667,739,11658703
final,250,-2402.539116783184,0.9080315421522733,9.39642998146628,5.30931642070372,4.485035338685827,4.221574510522955,3.3979428289079716,5.825999394564526,3.502774561691235,0.9257142767370872,3.5,4.999999999999999,0,0.0023972602739726024,4.287148804784646e-4,1.4331703604564272e-4,0.9740560531158452,1.3723960714476257e-5,1.7326500402026273e-5,0,0.02591289642303829,559,11658442
final,284,-2409.1147562973865,0.5931797080090221,13.192962104114363,8.531280206092097,1.3394708251933738,6.35722407809372,1.9407535117339136,7.257514288774012,0.37438594620071786,0.9438046986924538,3.5,4.999999999999999,0,0.0023972602739726024,4.287148804784646e-4,1.4331703604564272e-4,0.9400582770086985,4.237267418835957e-5,5.54961947365762e-5,0,0.05984385412237658,1778,11658457
final,105,-2416.962505398684,0.6870801696407461,23.031621314039207,5.145898780844339,3.9262717031346153,3.115261831670651,3.340231358759374,4.865250009790176,2.730143355126062,0.9575529115302237,3.5,4.999999999999999,0,0.0023972602739726024,4.287148804784646e-4,1.4331703604564272e-4,0.9435575518109327,1.4753190699142557e-5,1.749797036409931e-5,0,0.056410197028004094,569,11658495
final,297,-2422.875237846973,0.7091746720989679,16.732185895355855,7.434951360766467,0.024307390782704004,6.443708447448538,0.1474069213619489,6.163896142294249,0.14235037821894603,0.9754776481769052,3.5,4.999999999999999,0,0.0023972602739726024,4.287148804784646e-4,1.4331703604564272e-4,0.9476380482994182,2.1185384897702467e-5,2.847590196776202e-5,0,0.05231229041371632,967,11658981
final,210,-2426.5644895082905,0.8607580849717476,5.476718667123131,2.6185511701602238,8.181231749348306,0.23902794023517976,7.024902302569049,2.179184814095833,5.5771784966393785,0.9313313492096716,3.5,4.999999999999999,0,0.0023972602739726024,4.287148804784646e-4,1.4331703604564272e-4,0.9685835606167104,1.69824618342757e-5,2.1957122371588787e-5,0,0.031377499799083775,702,11659087
final,266,-2430.980088614372,0.7883618081370309,14.814699973510752,5.1069218754714285,4.571405427396831,3.829937087483362,3.148457016600226,5.829063636304989,2.8740045320842813,0.9384477307648807,3.5,4.999999999999999,0,0.0023972602739726024,4.287148804784646e-4,1.4331703604564272e-4,0.9652954430638147,1.6639605864346043e-5,2.0670850584058743e-5,0,0.034667246479736846,669,11658930
final,81,-2455.7056866266616,0.928580219302702,13.295307840208165,4.051970486041532,2.77928041187204,2.712926789438389,3.0006945532595473,3.495593631960946,2.3787972835175673,0.9961579872883431,3.5,4.999999999999999,0,0.0023972602739726024,4.287148804784646e-4,1.4331703604564272e-4,0.9059030554534909,0,0,0,0.09409694454650908,0,11659284
final,231,-2466.0310161626867,0.8808761085802975,4.5297860111251795,4.26493127438474,1.9882001231075905,3.8786480415437685,1.9741685124152804,4.165832900158086,2.118523030880537,0.9997760445488061,3.5,4.999999999999999,0,0.0023972602739726024,4.287148804784646e-4,1.4331703604564272e-4,0.880153015093091,0,0,0,0.11984698490690904,0,11659242
final,168,-2468.8067080357428,0.8929562438417337,5.250262290205937,4.573971931884936,5.425168223453179,4.112957941461488,3.4546913812307327,5.320060021444085,3.83492758335967,0.9207616014303751,3.5,4.999999999999999,0,0.0023972602739726024,4.287148804784646e-4,1.4331703604564272e-4,0.9801671632409673,1.0550202495268706e-5,1.4324258672438e-5,0,0.019807962297864967,456,11658544
final,180,-2481.0659783213837,0.9920901449419214,12.561113028087211,7.642814967427681,1.1150586771431918,6.560759104425351,0.07479169274586116,7.429254265000307,0.06368218066688043,0.9496740599029848,3.5,4.999999999999999,0,0.0023972602739726024,4.287148804784646e-4,1.4331703604564272e-4,0.9741710640369532,9.777969753823314e-6,1.2779978011576087e-5,0,0.025806378015281406,430,11658862
final,12,-2501.494975426982,0.1637803606506356,14.800056480028486,7.9942693179148625,4.968610918065673,5.866709046028871,5.222820658572665,7.316426062828686,4.009494420591128,0.9493296650557886,3.5,4.999999999999999,0,0.0023972602739726024,4.287148804784646e-4,1.4331703604564272e-4,0.7049760089159365,1.372315910896557e-4,1.7677144327236276e-4,0,0.2947099880497015,5613,11659123
final,9,-2507.008106496424,0.7367272752670203,17.509397838593227,6.131088045378037,2.4489883281814393,5.215923770224923,1.7513277708006212,5.981193275232785,1.4625016923323508,0.9527844394164137,3.5,4.999999999999999,0,0.0023972602739726024,4.287148804784646e-4,1.4331703604564272e-4,0.9659451351773704,2.041293480194393e-5,2.6845582323564916e-5,0,0.034007606305504146,871,11659274
final,72,-2511.6147666603615,0.918344224283979,10.690234318997947,4.46698092679443,4.646240784713963,2.7876732668685893,4.072390967422301,3.9948578015850775,2.871519167257211,0.9498505064425241,3.5,4.999999999999999,0,0.0023972602739726024,4.287148804784646e-4,1.4331703604564272e-4,0.9744865650439575,1.9127056576718325e-5,2.3844492055281138e-5,0,0.02547046340741055,771,11658877
final,137,-2511.6391102276552,0.9018811918990555,24.932129508665763,4.403937805163006,2.546027106057225,3.4122028676272733,2.105859642157365,4.686144952226333,2.014552290147572,0.9897732499216091,3.5,4.999999999999999,0,0.0023972602739726024,4.287148804784646e-4,1.4331703604564272e-4,0.9198759769708276,2.315782702389759e-6,3.5165589184437082e-6,0,0.08011819068755166,104,11659125
final,103,-2514.0856358812334,0.9956821616270574,13.41698026396315,7.8385744834522235,1.2006618511464142,7.139753290057358,0.4645483457612381,7.814536162176176,0.7858472024751597,0.9343716995771074,3.5,4.999999999999999,0,0.0023972602739726024,4.287148804784646e-4,1.4331703604564272e-4,0.9756339652435785,1.3037625127963861e-5,1.6468579109006983e-5,0,0.0243365285521846,540,11658565
final,21,-2516.263025532323,0.8987948759188831,7.712655629638202,7.858003349036313,1.7549741656797506,7.0395630613084474,0.8545672543028229,7.640636752325458,0.3419586927284611,0.9312623863855763,3.5,4.999999999999999,0,0.0023972602739726024,4.287148804784646e-4,1.4331703604564272e-4,0.9769923344091801,1.5610629054314096e-5,2.032812684545297e-5,0,0.022971726834920103,673,11658723
final,147,-2540.361181848328,0.4999527113564751,1.4055496388801665,6.4270497017103105,1.1956239915101716,4.491094821675931,2.3655554804566497,5.006882340642346,1.189253059612518,0.9953023422810581,3.5,4.999999999999999,0,0.0023972602739726024,4.287148804784646e-4,1.4331703604564272e-4,0.8305686008643298,0,0,0,0.16943139913567018,0,11658512
final,213,-2557.304811630969,0.4957597321661015,11.422323049826696,3.8540472921127527,6.173902918052993,2.0635810020883247,5.141460971347415,3.4515742978322295,4.5141878853603,0.9447819274751378,3.5,4.999999999999999,0,0.0023972602739726024,4.287148804784646e-4,1.4331703604564272e-4,0.9434880712658691,2.418664680960117e-5,3.113387514852917e-5,0,0.0564566082121728,1008,11659326
final,83,-2563.1928625421033,0.9888976540692888,11.256158831742397,4.562212866271561,4.787001135118617,2.980843612486802,4.794267418635799,3.612442695137079,3.948156082516945,0.9362485777531574,3.5,4.999999999999999,0,0.0023972602739726024,4.287148804784646e-4,1.4331703604564272e-4,0.9778123898092412,1.8955705319922988e-5,2.6503678478987345e-5,0,0.022142150806959804,816,11658759
final,128,-2569.6176471849885,0.7482617751571878,7.441069413019455,7.798510374140807,3.2725553348656478,5.968039650705695,2.1761115418783077,7.661811580604041,1.6822441212140558,0.916376288731399,3.5,4.999999999999999,0,0.0023972602739726024,4.287148804784646e-4,1.4331703604564272e-4,0.9711308195661428,1.3723090841457904e-5,1.7496940822858828e-5,0,0.028837960402192886,574,11659181
final,164,-2598.6860912871575,0.8398078856337998,6.637029404807534,5.010748898483989,6.1109964311937786,3.8046208146846823,4.492470789149278,4.825430948277866,4.831966223706307,0.9109049932304008,3.5,4.999999999999999,0,0.0023972602739726024,4.287148804784646e-4,1.4331703604564272e-4,0.9739641306985388,1.3123480024390803e-5,1.7326424607365635e-5,0,0.026005419396829432,548,11658493
final,66,-2610.8073854254835,0.40480472805101275,10.88316773949865,3.0169508149714916,7.827183238893652,1.2127477933948403,6.046079700533134,2.7007371124150774,5.428573339331816,0.9473707897783308,3.5,4.999999999999999,0,0.0023972602739726024,4.287148804784646e-4,1.4331703604564272e-4,0.901121526349715,3.276532947811778e-5,4.0999548404555754e-5,0,0.09880470877240233,1304,11658665
final,174,-2617.7178655794783,0.7724917501061525,13.622118264082843,4.468673153287991,4.735096071283147,2.551633111480703,4.464222602793647,4.421670022730675,3.308923649137607,0.9437355563777509,3.5,4.999999999999999,0,0.0023972602739726024,4.287148804784646e-4,1.4331703604564272e-4,0.9733002982710025,1.7753715822703332e-5,2.1355919033106905e-5,0,0.026660592094141733,660,11659531
final,77,-2625.5876851891735,0.801915281643158,7.544955837127689,6.2346332075966755,4.315724390493901,5.511478960792759,2.606023708352243,6.297892828298532,2.8814386787285176,0.9185289397104336,3.5,4.999999999999999,0,0.0023972602739726024,4.287148804784646e-4,1.4331703604564272e-4,0.9736554633525268,1.4495473466764881e-5,1.878407508415094e-5,0,0.026311257098922236,614,11658812
final,4,-2636.5826930567637,0.8743726669260086,7.458586246827456,5.592257268017191,4.188470062554504,5.404242384248243,2.5792438740679486,5.84619838294337,3.4080230155786584,0.9206011747738397,3.5,4.999999999999999,0,0.0023972602739726024,4.287148804784646e-4,1.4331703604564272e-4,0.9780632644974707,1.166418802671099e-5,1.5352129829274025e-5,0,0.021909719184673326,512,11659620
final,215,-2645.3438787001473,0.8866661817834826,6.260992841703883,5.188451796935367,6.720597159974218,3.830767656878751,4.533710618571116,4.9477536486507026,3.9941698905487857,0.9096348829029137,3.5,4.999999999999999,0,0.0023972602739726024,4.287148804784646e-4,1.4331703604564272e-4,0.9718306790645668,1.4838779236790978e-5,1.9127443756094728e-5,0,0.02813535471244033,620,11658641
final,60,-2659.2690255211132,0.9498025382688668,15.066470669071565,3.6307495430098524,2.616679652619504,2.9885869011790756,2.5123930342876273,3.510032935358366,2.5903501920850087,0.9995950738803827,3.5,4.999999999999999,0,0.0023972602739726024,4.287148804784646e-4,1.4331703604564272e-4,0.9045770073745839,0,0,0,0.09542299262541609,0,11659234
final,172,-2671.725701542923,0.9262557578578064,9.670342847708419,5.527123198025318,4.140208084634333,5.435322448389113,3.178611054704418,5.650744764999548,3.7267081437666,0.9172695176458653,3.5,4.999999999999999,0,0.0023972602739726024,4.287148804784646e-4,1.4331703604564272e-4,0.97934284187349685,1.7411138651587078e-5,2.281459547449341e-5,0,0.020616932392377052,721,11659203
final,228,-2672.9478533739402,0.9452363701842259,9.119664887257354,7.779677537156294,3.3220532897838178,6.900653784138794,1.44829950720455,8.106420175308127,1.194092020824467,0.9118655507011362,3.5,4.999999999999999,0,0.0023972602739726024,4.287148804784646e-4,1.4331703604564272e-4,0.9760159088833033,1.3294570368804248e-5,1.7497370033781074e-5,0,0.023953299176294185,587,11658895
final,191,-2695.709252917827,0.6284364331552934,12.92852926646308,8.367105011763286,2.432113931603902,6.478198859659005,1.2506962189216202,8.140593785647733,1.1108712980212434,0.9274937730040623,3.5,4.999999999999999,0,0.0023972602739726024,4.287148804784646e-4,1.4331703604564272e-4,0.9552404627006286,1.4752733887441444e-5,2.0327894949555944e-5,0,0.044724456670534485,629,11658856
final,26,-2707.557892871681,0.979188507311443,10.967426605872454,9.319325292503082,0.5999861005773518,8.007577560138403,0.3774857625824446,8.001513537867758,0.11795253632301339,0.9263357860179614,3.5,4.999999999999999,0,0.0023972602739726024,4.287148804784646e-4,1.4331703604564272e-4,0.975411721677827,1.37237700156897e-5,1.89559573341714e-5,0,0.024555598594823147,612,11658604
final,209,-2717.2461680597703,0.5993044588531192,10.432189982194467,9.267553512004238,3.1623901878040668,6.455429390739044,2.59908979532624,7.90680286949944,1.4820728206016904,0.9128659721545058,3.5,4.999999999999999,0,0.0023972602739726024,4.287148804784646e-4,1.4331703604564272e-4,0.952701079958513,2.3416198657196803e-5,2.976344664486187e-5,0,0.0472457403961849,929,11658596
final,300,-2725.7658567030135,0.7355811303011082,21.135251350071854,5.468240860585486,1.2065930429304423,4.277649244199673,1.2119529969468268,4.920924291461218,0.804866771211226,1,3.5,4.999999999999999,0,0.0023972602739726024,4.287148804784646e-4,1.4331703604564272e-4,0.9061477076039242,0,0,0,0.09385229239607584,0,11658980
final,114,-2733.2849737492793,0.9741693136696564,0.5208093156761108,12.648372747030516,1.8224417168931937,4.683521448538115,9.668939183846803,5.6141722602257715,2.5863874293133646,0.9993908096944252,3.5,4.999999999999999,0,0.0023972602739726024,4.287148804784646e-4,1.4331703604564272e-4,0.6348854676563324,0,0,0,0.36511453234366764,0,11659021
final,142,-2753.672205482343,0.9845715887511742,5.101483029650209,4.484388852771822,1.910448080399519,3.286389095564876,2.560581206444301,3.337675515014979,2.4503066398243245,0.9991351046797269,3.5,4.999999999999999,0,0.0023972602739726024,4.287148804784646e-4,1.4331703604564272e-4,0.8786908594211522,0,0,0,0.12130914057884779,0,11658091
final,32,-2765.9432908830177,0.6562863084471476,11.291524591455179,4.704813674054472,2.0767467753748554,3.0874351102191055,2.8176583283101952,3.3907853801369368,2.183701995572277,0.9973887799543868,3.5,4.999999999999999,0,0.0023972602739726024,4.287148804784646e-4,1.4331703604564272e-4,0.8940957056519656,0,0,0,0.10590429434803439,0,11659395
final,140,-2846.1187021536675,0.9599170197265269,13.750823537272781,4.741708959162841,4.723395110817165,3.9764336761350267,3.304068931553389,4.734045310465035,3.681045051597698,0.9327300742998733,3.5,4.999999999999999,0,0.0023972602739726024,4.287148804784646e-4,1.4331703604564272e-4,0.9769865634301884,1.0807168549286864e-5,1.3980702170902848e-5,0,0.02298864869909134,459,11658928
final,233,-2884.7181181047113,0.8585594507984277,12.223786040788324,8.260261005073009,1.7641556102066422,7.06693343033344,0.6530189060553934,8.255660156705066,0.11879948636266555,0.9267675966619142,3.5,4.999999999999999,0,0.0023972602739726024,4.287148804784646e-4,1.4331703604564272e-4,0.9774568195839677,1.1836301886423479e-5,1.5009803116841368e-5,0,0.022516334311029063,501,11659047
final,110,-2931.700287484867,0.984837071573778,19.57724969138736,5.456730178444131,1.0533667003275797,4.429612100473765,0.9662115754757059,5.207943020039047,0.7854024993014389,0.9992668210994351,3.5,4.999999999999999,0,0.0023972602739726024,4.287148804784646e-4,1.4331703604564272e-4,0.8994105563906085,0,0,0,0.10058944360939148,0,11657943
final,299,-2968.617833793723,0.9552180172822525,11.383089072793332,2.9487022236290903,3.698158273849309,1.443076931676151,4.868728535538523,1.9949570299320731,3.15674231260794,1,3.5,4.999999999999999,0,0.0023972602739726024,4.287148804784646e-4,1.4331703604564272e-4,0.8866871528609855,0,0,0,0.11331284713901446,0,11659234
final,179,-2991.9733730711832,0.9420389661780005,8.506098417682594,4.472456984776642,5.299553074204738,4.040207583814827,4.531098536088879,4.420339115228932,4.5071414163083885,0.9143525687919547,3.5,4.999999999999999,0,0.0023972602739726024,4.287148804784646e-4,1.4331703604564272e-4,0.9835958471254714,1.4495468493541712e-5,1.9212928654161794e-5,0,0.016370444477380897,629,11658816
final,177,-3246.716969239514,0.7266094768197271,12.24614867487051,6.306368553479852,3.7043355897324273,4.378443276015572,3.2659319886851668,4.745541757470359,3.1543828628457313,0.9336921685556824,3.5,4.999999999999999,0,0.0023972602739726024,4.287148804784646e-4,1.4331703604564272e-4,0.9679378415500912,1.2779850858282776e-5,1.7668787092659408e-5,0,0.03203170981195791,567,11658978
final,139,-3328.037454923662,0.9203034317675941,21.693245822550654,6.633264097018013,2.878419170165634,5.290742344290284,2.5073315024556995,5.470417986176872,1.796076037092594,0.938890443886102,3.5,4.999999999999999,0,0.0023972602739726024,4.287148804784646e-4,1.4331703604564272e-4,0.9729182367128418,1.9985654931627617e-5,2.6933457719017474e-5,0,0.027034844174507522,875,11658362
final,258,-3387.209141405053,0.6532158157319822,11.426117961070334,6.4846157351027776,0.7247996313374447,4.677194510364594,1.0503178896353673,5.577798419560561,0.24071094387222455,0.998305463654781,3.5,4.999999999999999,0,0.0023972602739726024,4.287148804784646e-4,1.4331703604564272e-4,0.8686583463954078,0,0,0,0.13134165360459216,0,11658434
final,197,-3636.845543995047,0.928484050083158,31.114313700408584,5.641579788955448,4.894379890972953,4.142333052971552,3.4598411554954813,6.023210636777067,2.9398268587317293,0.9226073242336632,3.5,4.999999999999999,0,0.0023972602739726024,4.287148804784646e-4,1.4331703604564272e-4,0.9753342802322822,1.4667527047220088e-5,1.8613177597934263e-5,0,0.024632439063072664,591,11658407
final,202,-3849.518917116405,0.6571909290958226,8.581850036148799,5.772919647780099,0.9856586717640378,4.743998906799477,0.4780176641168203,6.248460392044245,0.46397089216374543,0.9998454233609536,3.5,4.999999999999999,0,0.0023972602739726024,4.287148804784646e-4,1.4331703604564272e-4,0.8549795176999647,0,0,0,0.14502048230003528,0,11659091
final,73,-4022.859677951749,0.9760915526671542,0.09507404805936076,0.4283961882159796,4.095279095562632,9.271575023022836,0.01049967246022638,7.624930140536331,19.02893093493012,0.9994301146322752,3.5,4.999999999999999,0,0.0023972602739726024,4.287148804784646e-4,1.4331703604564272e-4,0.5596342000121626,0,0,0,0.4403657999878374,0,11658721
final,298,-4189.13814149276,0.9385905659698744,0.12412522274710577,17.64789597494636,4.55370922256644,0.11145561084815482,35.25636305511687,4.264583145691272,2.532218597606825,1,3.5,4.999999999999999,0,0.0023972602739726024,4.287148804784646e-4,1.4331703604564272e-4,0.5440548695894344,0,0,0,0.4559451304105656,0,11659063
final,220,-4643.18199776151,0.9016049201259473,12.231160534992657,6.598476383534575,0.21398505026092587,5.314006743130596,0.455026624661078,6.384324473076149,0.02296502522538858,0.9999124554819016,3.5,4.999999999999999,0,0.0023972602739726024,4.287148804784646e-4,1.4331703604564272e-4,0.8383424905612993,0,0,0,0.16165750943870072,0,11658914
final,176,-4945.640384775101,0.9585245782000362,0.2870482882773066,0.2946049449362659,10.902718891496976,3.6364166229979205,12.850939193483761,2.3486183181022935,17.068399258131986,0.9873100740090636,3.5,4.999999999999999,0,0.0023972602739726024,4.287148804784646e-4,1.4331703604564272e-4,0.5504371489462727,0,0,0,0.4495628510537273,0,11659184
final,261,-6715.660446364166,0.958810392959866,0.2603172272720725,14.47457320039065,0.495557452764769,0.5280411232139682,55.408418701024445,6.0563931217652085,60.38978187194603,0.9999578245364479,3.5,4.999999999999999,0,0.0023972602739726024,4.287148804784646e-4,1.4331703604564272e-4,0.47075717054960026,0,0,0,0.5292428294503997,0,11659183
final,178,-10993.274654120953,0.9478031188124835,0.3226781833907678,10.832423550203089,0.3200509326955235,3.0493787256816227,67.51723256959873,20.41511783019508,78.41765074523632,0.9999030297622818,3.5,4.999999999999999,0,0.0023972602739726024,4.287148804784646e-4,1.4331703604564272e-4,0.4561615523633681,0,0,0,0.5438384476366319,0,11659229
final,152,-11686.83939851243,0.919395340936076,0.19912431497858307,43.346986065197825,0.9337840282609874,0.09472214239393946,54.060035478127865,4.925968733098516,11.308997969658693,0.9991518143659479,3.5,4.999999999999999,0,0.0023972602739726024,4.287148804784646e-4,1.4331703604564272e-4,0.48144475684999827,0,0,0,0.5185552431500018,0,11659346
final,98,NA,0.5418104795245229,0.38024293023855316,0.29992466864895057,0.001584628808502017,5.7090456425150204,21.68982744299261,1.4720759254447289,203.5261066857944,0.9989852536232496,3.5,4.999999999999999,0,0.0023972602739726024,4.287148804784646e-4,1.4331703604564272e-4,0.4293292982235093,0,0,0,0.5706707017764907,0,11658997
final,124,NA,0.9092522985616079,0.3888294480104723,3.1300590896050786,1.9665318949154165,7.841495057914205,1.5802392413987403,13.716650051510491,189.952386905361,0.9326767593277174,3.5,4.999999999999999,0,0.0023972602739726024,4.287148804784646e-4,1.4331703604564272e-4,0.44369317964954985,0,0,0,0.5563068203504502,0,11659005
final,296,NA,0.7510464193224347,0.4860707175630015,0.2800663718220055,1.2791267869585212,0.5322077191290419,2.812654283599158,67545.92557720852,23.329782438230495,0.9618171185314718,3.5,4.999999999999999,0,0.0023972602739726024,4.287148804784646e-4,1.4331703604564272e-4,0.40588659699026486,0,0,0,0.5941134030097351,0,11659232
